"Subject","Feature","Activity","Mean"
16,"fBodyAcc-mean()-Z","LAYING",-0.974580069142857
16,"fBodyAcc-std()-X","LAYING",-0.971409075142857
16,"fBodyAcc-std()-Y","LAYING",-0.937083636714286
16,"fBodyAcc-std()-Z","LAYING",-0.962524372714286
16,"fBodyAccJerk-mean()-X","LAYING",-0.988580046285714
16,"fBodyAccJerk-mean()-Y","LAYING",-0.984752927142857
16,"fBodyAccJerk-mean()-Z","LAYING",-0.985544945285714
16,"fBodyAccJerk-std()-X","LAYING",-0.989287359142857
16,"fBodyAccJerk-std()-Y","LAYING",-0.986215013
16,"fBodyAccJerk-std()-Z","LAYING",-0.988348904571429
16,"fBodyGyro-mean()-X","LAYING",-0.975892407428571
16,"fBodyGyro-mean()-Y","LAYING",-0.976092920571429
16,"fBodyGyro-mean()-Z","LAYING",-0.985957788
16,"fBodyGyro-std()-X","LAYING",-0.977509583571429
16,"fBodyGyro-std()-Y","LAYING",-0.968135251857143
16,"fBodyGyro-std()-Z","LAYING",-0.985730995857143
16,"fBodyAccMag-mean()","LAYING",-0.968020521285714
16,"fBodyAccMag-std()","LAYING",-0.958111895857143
16,"fBodyBodyAccJerkMag-mean()","LAYING",-0.987514525142857
16,"fBodyBodyAccJerkMag-std()","LAYING",-0.98724716
16,"fBodyBodyGyroMag-mean()","LAYING",-0.970249638857143
16,"fBodyBodyGyroMag-std()","LAYING",-0.958975084
16,"fBodyBodyGyroJerkMag-mean()","LAYING",-0.988695277714286
16,"fBodyBodyGyroJerkMag-std()","LAYING",-0.988058401142857
16,"tBodyAcc-mean()-X","SITTING",0.280768574492754
16,"tBodyAcc-mean()-Y","SITTING",-0.0102497939956522
16,"tBodyAcc-mean()-Z","SITTING",-0.0891404038405797
16,"tBodyAcc-std()-X","SITTING",-0.986825605362319
16,"tBodyAcc-std()-Y","SITTING",-0.951607872463768
16,"tBodyAcc-std()-Z","SITTING",-0.939672247101449
16,"tGravityAcc-mean()-X","SITTING",0.942457377971014
16,"tGravityAcc-mean()-Y","SITTING",-0.086588253942029
16,"tGravityAcc-mean()-Z","SITTING",0.0892682200463768
16,"tGravityAcc-std()-X","SITTING",-0.980158243333333
16,"tGravityAcc-std()-Y","SITTING",-0.968023206956522
16,"tGravityAcc-std()-Z","SITTING",-0.945813561478261
16,"tBodyAccJerk-mean()-X","SITTING",0.0734346720289855
16,"tBodyAccJerk-mean()-Y","SITTING",0.00985642890855072
16,"tBodyAccJerk-mean()-Z","SITTING",-0.0115030575052174
16,"tBodyAccJerk-std()-X","SITTING",-0.990861134782609
16,"tBodyAccJerk-std()-Y","SITTING",-0.981800970724638
16,"tBodyAccJerk-std()-Z","SITTING",-0.983487212898551
16,"tBodyGyro-mean()-X","SITTING",-0.0412014042275362
16,"tBodyGyro-mean()-Y","SITTING",-0.0574525433043478
16,"tBodyGyro-mean()-Z","SITTING",0.0795736310463768
16,"tBodyGyro-std()-X","SITTING",-0.981037373333333
16,"tBodyGyro-std()-Y","SITTING",-0.958336595507246
16,"tBodyGyro-std()-Z","SITTING",-0.960287831304348
16,"tBodyGyroJerk-mean()-X","SITTING",-0.0957204520289855
16,"tBodyGyroJerk-mean()-Y","SITTING",-0.0450369280637681
16,"tBodyGyroJerk-mean()-Z","SITTING",-0.0588371273536232
16,"tBodyGyroJerk-std()-X","SITTING",-0.98958327942029
16,"tBodyGyroJerk-std()-Y","SITTING",-0.990621793333333
16,"tBodyGyroJerk-std()-Z","SITTING",-0.988364321449275
16,"tBodyAccMag-mean()","SITTING",-0.961879680724638
16,"tBodyAccMag-std()","SITTING",-0.941051236086957
16,"tGravityAccMag-mean()","SITTING",-0.961879680724638
16,"tGravityAccMag-std()","SITTING",-0.941051236086957
16,"tBodyAccJerkMag-mean()","SITTING",-0.987472699130435
16,"tBodyAccJerkMag-std()","SITTING",-0.983615334057971
16,"tBodyGyroMag-mean()","SITTING",-0.946417382463768
16,"tBodyGyroMag-std()","SITTING",-0.937942404637681
16,"tBodyGyroJerkMag-mean()","SITTING",-0.992444606231884
16,"tBodyGyroJerkMag-std()","SITTING",-0.988261252608696
16,"fBodyAcc-mean()-X","SITTING",-0.987043828985507
16,"fBodyAcc-mean()-Y","SITTING",-0.961456685507246
16,"fBodyAcc-mean()-Z","SITTING",-0.959552230434783
16,"fBodyAcc-std()-X","SITTING",-0.986892418405797
16,"fBodyAcc-std()-Y","SITTING",-0.949829260434783
16,"fBodyAcc-std()-Z","SITTING",-0.934652146521739
16,"fBodyAccJerk-mean()-X","SITTING",-0.990964251304348
16,"fBodyAccJerk-mean()-Y","SITTING",-0.981752167391304
16,"fBodyAccJerk-mean()-Z","SITTING",-0.981178036811594
16,"fBodyAccJerk-std()-X","SITTING",-0.991567867681159
16,"fBodyAccJerk-std()-Y","SITTING",-0.983230774492754
16,"fBodyAccJerk-std()-Z","SITTING",-0.984362469130435
16,"fBodyGyro-mean()-X","SITTING",-0.978632856956522
16,"fBodyGyro-mean()-Y","SITTING",-0.96679600173913
16,"fBodyGyro-mean()-Z","SITTING",-0.960058264057971
16,"fBodyGyro-std()-X","SITTING",-0.982057861449275
16,"fBodyGyro-std()-Y","SITTING",-0.954343752463768
16,"fBodyGyro-std()-Z","SITTING",-0.964270052318841
16,"fBodyAccMag-mean()","SITTING",-0.958335480724638
16,"fBodyAccMag-std()","SITTING",-0.942588250115942
16,"fBodyBodyAccJerkMag-mean()","SITTING",-0.983968635942029
16,"fBodyBodyAccJerkMag-std()","SITTING",-0.982190554782609
16,"fBodyBodyGyroMag-mean()","SITTING",-0.954060994347826
16,"fBodyBodyGyroMag-std()","SITTING",-0.938863215072464
16,"fBodyBodyGyroJerkMag-mean()","SITTING",-0.989363136376812
16,"fBodyBodyGyroJerkMag-std()","SITTING",-0.987506348985507
16,"tBodyAcc-mean()-X","STANDING",0.283497402948718
16,"tBodyAcc-mean()-Y","STANDING",-0.0165999672935897
16,"tBodyAcc-mean()-Z","STANDING",-0.103657729076923
16,"tBodyAcc-std()-X","STANDING",-0.989076811794872
16,"tBodyAcc-std()-Y","STANDING",-0.960298267692308
16,"tBodyAcc-std()-Z","STANDING",-0.953468961666667
16,"tGravityAcc-mean()-X","STANDING",0.941587749358974
16,"tGravityAcc-mean()-Y","STANDING",-0.0578867045
16,"tGravityAcc-mean()-Z","STANDING",-0.166737468166667
16,"tGravityAcc-std()-X","STANDING",-0.985359689871795
16,"tGravityAcc-std()-Y","STANDING",-0.980552435769231
16,"tGravityAcc-std()-Z","STANDING",-0.959562830769231
16,"tBodyAccJerk-mean()-X","STANDING",0.0736438905641026
16,"tBodyAccJerk-mean()-Y","STANDING",0.0120767950358846
16,"tBodyAccJerk-mean()-Z","STANDING",-0.00476310557910256
16,"tBodyAccJerk-std()-X","STANDING",-0.991026497435897
16,"tBodyAccJerk-std()-Y","STANDING",-0.98262195474359
16,"tBodyAccJerk-std()-Z","STANDING",-0.988073825641026
16,"tBodyGyro-mean()-X","STANDING",-0.0299337294166667
16,"tBodyGyro-mean()-Y","STANDING",-0.068667733
16,"tBodyGyro-mean()-Z","STANDING",0.0867342708846154
16,"tBodyGyro-std()-X","STANDING",-0.973400107564103
16,"tBodyGyro-std()-Y","STANDING",-0.980110277307692
16,"tBodyGyro-std()-Z","STANDING",-0.982357006410256
16,"tBodyGyroJerk-mean()-X","STANDING",-0.100107332602564
16,"tBodyGyroJerk-mean()-Y","STANDING",-0.0424982241410256
16,"tBodyGyroJerk-mean()-Z","STANDING",-0.0544335294410256
16,"tBodyGyroJerk-std()-X","STANDING",-0.987102322692308
16,"tBodyGyroJerk-std()-Y","STANDING",-0.992589441153846
16,"tBodyGyroJerk-std()-Z","STANDING",-0.992698522948718
16,"tBodyAccMag-mean()","STANDING",-0.969948825128205
16,"tBodyAccMag-std()","STANDING",-0.95729449448718
16,"tGravityAccMag-mean()","STANDING",-0.969948825128205
16,"tGravityAccMag-std()","STANDING",-0.95729449448718
16,"tBodyAccJerkMag-mean()","STANDING",-0.989205231794872
16,"tBodyAccJerkMag-std()","STANDING",-0.986761550641026
16,"tBodyGyroMag-mean()","STANDING",-0.972528178205128
16,"tBodyGyroMag-std()","STANDING",-0.964105768461539
16,"tBodyGyroJerkMag-mean()","STANDING",-0.992848576025641
16,"tBodyGyroJerkMag-std()","STANDING",-0.990809427435897
16,"fBodyAcc-mean()-X","STANDING",-0.989427670897436
16,"fBodyAcc-mean()-Y","STANDING",-0.96931401525641
16,"fBodyAcc-mean()-Z","STANDING",-0.969999504230769
16,"fBodyAcc-std()-X","STANDING",-0.989100620641026
16,"fBodyAcc-std()-Y","STANDING",-0.958174310128205
16,"fBodyAcc-std()-Z","STANDING",-0.948540267051282
16,"fBodyAccJerk-mean()-X","STANDING",-0.991038638974359
16,"fBodyAccJerk-mean()-Y","STANDING",-0.982425403974359
16,"fBodyAccJerk-mean()-Z","STANDING",-0.986091891538462
16,"fBodyAccJerk-std()-X","STANDING",-0.991847149615385
16,"fBodyAccJerk-std()-Y","STANDING",-0.984236462179487
16,"fBodyAccJerk-std()-Z","STANDING",-0.98865796025641
16,"fBodyGyro-mean()-X","STANDING",-0.973157351666667
16,"fBodyGyro-mean()-Y","STANDING",-0.983594244615385
16,"fBodyGyro-mean()-Z","STANDING",-0.98363927
16,"fBodyGyro-std()-X","STANDING",-0.973926885
16,"fBodyGyro-std()-Y","STANDING",-0.978402418717949
16,"fBodyGyro-std()-Z","STANDING",-0.983527402051282
16,"fBodyAccMag-mean()","STANDING",-0.971082558076923
16,"fBodyAccMag-std()","STANDING",-0.957173571923077
16,"fBodyBodyAccJerkMag-mean()","STANDING",-0.986502687948718
16,"fBodyBodyAccJerkMag-std()","STANDING",-0.985912716923077
16,"fBodyBodyGyroMag-mean()","STANDING",-0.975448632179487
16,"fBodyBodyGyroMag-std()","STANDING",-0.963574736025641
16,"fBodyBodyGyroJerkMag-mean()","STANDING",-0.99117243
16,"fBodyBodyGyroJerkMag-std()","STANDING",-0.990672800769231
16,"tBodyAcc-mean()-X","WALKING",0.276023564509804
16,"tBodyAcc-mean()-Y","WALKING",-0.0204286929452941
16,"tBodyAcc-mean()-Z","WALKING",-0.108804049803922
16,"tBodyAcc-std()-X","WALKING",-0.404692523921569
16,"tBodyAcc-std()-Y","WALKING",-0.314569762352941
16,"tBodyAcc-std()-Z","WALKING",-0.159799790235294
16,"tGravityAcc-mean()-X","WALKING",0.925981326078431
16,"tGravityAcc-mean()-Y","WALKING",-0.0668246472745098
16,"tGravityAcc-mean()-Z","WALKING",-0.217351194313725
16,"tGravityAcc-std()-X","WALKING",-0.982469595490196
16,"tGravityAcc-std()-Y","WALKING",-0.973784841960784
16,"tGravityAcc-std()-Z","WALKING",-0.961387254313726
16,"tBodyAccJerk-mean()-X","WALKING",0.0770223771764706
16,"tBodyAccJerk-mean()-Y","WALKING",0.00968444678235294
16,"tBodyAccJerk-mean()-Z","WALKING",0.00360803282352941
16,"tBodyAccJerk-std()-X","WALKING",-0.396223738431373
16,"tBodyAccJerk-std()-Y","WALKING",-0.425563858627451
16,"tBodyAccJerk-std()-Z","WALKING",-0.44025821745098
16,"tBodyGyro-mean()-X","WALKING",-0.0151721912792157
16,"tBodyGyro-mean()-Y","WALKING",-0.0695955689607843
16,"tBodyGyro-mean()-Z","WALKING",0.0818650735686274
16,"tBodyGyro-std()-X","WALKING",-0.654171847058823
16,"tBodyGyro-std()-Y","WALKING",-0.612593634117647
16,"tBodyGyro-std()-Z","WALKING",-0.365489530588235
16,"tBodyGyroJerk-mean()-X","WALKING",-0.110917348282353
16,"tBodyGyroJerk-mean()-Y","WALKING",-0.0433876843176471
16,"tBodyGyroJerk-mean()-Z","WALKING",-0.0532986670705882
16,"tBodyGyroJerk-std()-X","WALKING",-0.675889722745098
16,"tBodyGyroJerk-std()-Y","WALKING",-0.712237752941177
16,"tBodyGyroJerk-std()-Z","WALKING",-0.571264779411765
16,"tBodyAccMag-mean()","WALKING",-0.258766694117647
16,"tBodyAccMag-std()","WALKING",-0.47180926745098
16,"tGravityAccMag-mean()","WALKING",-0.258766694117647
16,"tGravityAccMag-std()","WALKING",-0.47180926745098
16,"tBodyAccJerkMag-mean()","WALKING",-0.363144483529412
16,"tBodyAccJerkMag-std()","WALKING",-0.403386563921569
16,"tBodyGyroMag-mean()","WALKING",-0.485931932745098
16,"tBodyGyroMag-std()","WALKING",-0.665078404313725
16,"tBodyGyroJerkMag-mean()","WALKING",-0.671541834117647
16,"tBodyGyroJerkMag-std()","WALKING",-0.722808438431373
16,"fBodyAcc-mean()-X","WALKING",-0.394790433529412
16,"fBodyAcc-mean()-Y","WALKING",-0.321500667843137
16,"fBodyAcc-mean()-Z","WALKING",-0.244363048235294
16,"fBodyAcc-std()-X","WALKING",-0.409070488039216
16,"fBodyAcc-std()-Y","WALKING",-0.354370678627451
16,"fBodyAcc-std()-Z","WALKING",-0.180501317941176
16,"fBodyAccJerk-mean()-X","WALKING",-0.44140618254902
16,"fBodyAccJerk-mean()-Y","WALKING",-0.454270822156863
16,"fBodyAccJerk-mean()-Z","WALKING",-0.422332394117647
16,"fBodyAccJerk-std()-X","WALKING",-0.402884115098039
16,"fBodyAccJerk-std()-Y","WALKING",-0.433612657843137
16,"fBodyAccJerk-std()-Z","WALKING",-0.45663628254902
16,"fBodyGyro-mean()-X","WALKING",-0.59574648627451
16,"fBodyGyro-mean()-Y","WALKING",-0.619731930392157
16,"fBodyGyro-mean()-Z","WALKING",-0.432885310980392
16,"fBodyGyro-std()-X","WALKING",-0.673741136862745
16,"fBodyGyro-std()-Y","WALKING",-0.61194087745098
16,"fBodyGyro-std()-Z","WALKING",-0.403219791372549
16,"fBodyAccMag-mean()","WALKING",-0.410463241960784
16,"fBodyAccMag-std()","WALKING",-0.592150985098039
16,"fBodyBodyAccJerkMag-mean()","WALKING",-0.378278490588235
16,"fBodyBodyAccJerkMag-std()","WALKING",-0.441447754509804
16,"fBodyBodyGyroMag-mean()","WALKING",-0.669228540784314
16,"fBodyBodyGyroMag-std()","WALKING",-0.721137001568627
16,"fBodyBodyGyroJerkMag-mean()","WALKING",-0.72068229
16,"fBodyBodyGyroJerkMag-std()","WALKING",-0.745726853921569
16,"tBodyAcc-mean()-X","WALKING_DOWNSTAIRS",0.295586802191489
16,"tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.0183898583787234
16,"tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.119873705148936
16,"tBodyAcc-std()-X","WALKING_DOWNSTAIRS",0.207251997929787
16,"tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-0.146993837655319
16,"tBodyAcc-std()-Z","WALKING_DOWNSTAIRS",0.0114353944787234
16,"tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",0.917818427021277
16,"tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.0584832676382979
16,"tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.225382496382979
16,"tGravityAcc-std()-X","WALKING_DOWNSTAIRS",-0.957785118085106
16,"tGravityAcc-std()-Y","WALKING_DOWNSTAIRS",-0.955487793617021
16,"tGravityAcc-std()-Z","WALKING_DOWNSTAIRS",-0.910588943191489
16,"tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",0.0907857064255319
16,"tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.0148114530276596
16,"tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.029312256293617
16,"tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-0.101186926595745
16,"tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",-0.261684752425532
16,"tBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",-0.303381582831915
16,"tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-0.0225373369978723
16,"tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-0.068264792706383
16,"tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",0.0835380057
16,"tBodyGyro-std()-X","WALKING_DOWNSTAIRS",-0.45418847106383
16,"tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.528329304680851
16,"tBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-0.444636334893617
16,"tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",-0.103904044543617
16,"tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.0567686629753191
16,"tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.0612136932929787
16,"tBodyGyroJerk-std()-X","WALKING_DOWNSTAIRS",-0.623676024255319
16,"tBodyGyroJerk-std()-Y","WALKING_DOWNSTAIRS",-0.583421784680851
16,"tBodyGyroJerk-std()-Z","WALKING_DOWNSTAIRS",-0.540633469361702
16,"tBodyAccMag-mean()","WALKING_DOWNSTAIRS",0.191079793587447
16,"tBodyAccMag-std()","WALKING_DOWNSTAIRS",0.119183740638298
16,"tGravityAccMag-mean()","WALKING_DOWNSTAIRS",0.191079793587447
16,"tGravityAccMag-std()","WALKING_DOWNSTAIRS",0.119183740638298
16,"tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-0.165908810808511
16,"tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",-0.0783498875595745
16,"tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-0.309820427234043
16,"tBodyGyroMag-std()","WALKING_DOWNSTAIRS",-0.422315316808511
16,"tBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",-0.590896636382979
16,"tBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",-0.595822214468085
16,"fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",0.0368263528276596
16,"fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.134598352726809
16,"fBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.04769426376
16,"fBodyAcc-std()-X","WALKING_DOWNSTAIRS",0.266115492098298
16,"fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-0.208680587882979
16,"fBodyAcc-std()-Z","WALKING_DOWNSTAIRS",-0.0379716239787234
16,"fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",-0.155444882765957
16,"fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.289957855489362
16,"fBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.241974080021277
16,"fBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-0.125682818093191
16,"fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",-0.281507406948936
16,"fBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",-0.36402669587234
16,"fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-0.420844008625532
16,"fBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-0.479512983617021
16,"fBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",-0.375000625531915
16,"fBodyGyro-std()-X","WALKING_DOWNSTAIRS",-0.470373498510638
16,"fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.565214032765957
16,"fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-0.521100818723404
16,"fBodyAccMag-mean()","WALKING_DOWNSTAIRS",0.114032088546809
16,"fBodyAccMag-std()","WALKING_DOWNSTAIRS",-0.0534137179170213
16,"fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-0.0745659082223404
16,"fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",-0.0919623368021277
16,"fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-0.488253939574468
16,"fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",-0.479939845914894
16,"fBodyBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",-0.58966315
16,"fBodyBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",-0.633479804680851
16,"tBodyAcc-mean()-X","WALKING_UPSTAIRS",0.255986102627451
16,"tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-0.0143654945011765
16,"tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-0.124074517745098
16,"tBodyAcc-std()-X","WALKING_UPSTAIRS",-0.397083831568627
16,"tBodyAcc-std()-Y","WALKING_UPSTAIRS",-0.163732745078431
16,"tBodyAcc-std()-Z","WALKING_UPSTAIRS",-0.129283825721569
16,"tGravityAcc-mean()-X","WALKING_UPSTAIRS",0.826874282745098
16,"tGravityAcc-mean()-Y","WALKING_UPSTAIRS",-0.0805926025490196
16,"tGravityAcc-mean()-Z","WALKING_UPSTAIRS",-0.379059698039216
16,"tGravityAcc-std()-X","WALKING_UPSTAIRS",-0.948413552745098
16,"tGravityAcc-std()-Y","WALKING_UPSTAIRS",-0.933657461176471
16,"tGravityAcc-std()-Z","WALKING_UPSTAIRS",-0.907649558823529
16,"tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",0.0762526677
16,"tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",0.0173729333352941
16,"tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.0380533591627451
16,"tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.521089140196078
16,"tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.425625937254902
16,"tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-0.593411129607843
16,"tBodyGyro-mean()-X","WALKING_UPSTAIRS",0.0718408878078431
16,"tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.0486136789705882
16,"tBodyGyro-mean()-Z","WALKING_UPSTAIRS",-0.00779288021764706
16,"tBodyGyro-std()-X","WALKING_UPSTAIRS",-0.508087166666667
16,"tBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.58638289372549
16,"tBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.365025170078431
16,"tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-0.140908293613922
16,"tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-0.0296211298558824
16,"tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-0.035416300054902
16,"tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",-0.707264168627451
16,"tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",-0.77471906627451
16,"tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",-0.717101021960784
16,"tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.233990331568627
16,"tBodyAccMag-std()","WALKING_UPSTAIRS",-0.334795080196078
16,"tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.233990331568627
16,"tGravityAccMag-std()","WALKING_UPSTAIRS",-0.334795080196078
16,"tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.48321905
16,"tBodyAccJerkMag-std()","WALKING_UPSTAIRS",-0.493067129607843
16,"tBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.308260568039216
16,"tBodyGyroMag-std()","WALKING_UPSTAIRS",-0.518189646470588
16,"tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-0.737705162156863
16,"tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.797293228431373
16,"fBodyAcc-mean()-X","WALKING_UPSTAIRS",-0.474984014705882
16,"fBodyAcc-mean()-Y","WALKING_UPSTAIRS",-0.268063812745098
16,"fBodyAcc-mean()-Z","WALKING_UPSTAIRS",-0.335853041176471
16,"fBodyAcc-std()-X","WALKING_UPSTAIRS",-0.369636140980392
16,"fBodyAcc-std()-Y","WALKING_UPSTAIRS",-0.166324239117647
16,"fBodyAcc-std()-Z","WALKING_UPSTAIRS",-0.094561233145098
16,"fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-0.546088862941176
16,"fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-0.468605205294118
16,"fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-0.565220840588235
16,"fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.538073090196078
16,"fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.417127012352941
16,"fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-0.620123586470588
16,"fBodyGyro-mean()-X","WALKING_UPSTAIRS",-0.53239971627451
16,"fBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.642018064117647
16,"fBodyGyro-mean()-Z","WALKING_UPSTAIRS",-0.492427493529412
16,"fBodyGyro-std()-X","WALKING_UPSTAIRS",-0.509896031372549
16,"fBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.559600598431373
16,"fBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.387309489901961
16,"fBodyAccMag-mean()","WALKING_UPSTAIRS",-0.370649738235294
16,"fBodyAccMag-std()","WALKING_UPSTAIRS",-0.418924256078431
16,"fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.475597717843137
16,"fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",-0.51993124
16,"fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.630546675490196
16,"fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",-0.532486721568627
16,"fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-0.787833632352941
16,"fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.825314327058824
17,"tBodyAcc-mean()-X","LAYING",0.269780085577465
17,"tBodyAcc-mean()-Y","LAYING",-0.0168462006729577
17,"tBodyAcc-mean()-Z","LAYING",-0.107006279704225
17,"tBodyAcc-std()-X","LAYING",-0.972960567323944
17,"tBodyAcc-std()-Y","LAYING",-0.944792875211268
17,"tBodyAcc-std()-Z","LAYING",-0.953476700140845
17,"tGravityAcc-mean()-X","LAYING",-0.19913309
17,"tGravityAcc-mean()-Y","LAYING",0.658792072253521
17,"tGravityAcc-mean()-Z","LAYING",0.722657502112676
17,"tGravityAcc-std()-X","LAYING",-0.961063222394366
17,"tGravityAcc-std()-Y","LAYING",-0.961466681267606
17,"tGravityAcc-std()-Z","LAYING",-0.957164565211268
17,"tBodyAccJerk-mean()-X","LAYING",0.077908974656338
17,"tBodyAccJerk-mean()-Y","LAYING",0.00706867100408451
17,"tBodyAccJerk-mean()-Z","LAYING",-0.000143542544507042
17,"tBodyAccJerk-std()-X","LAYING",-0.981489017183099
17,"tBodyAccJerk-std()-Y","LAYING",-0.976960542816901
17,"tBodyAccJerk-std()-Z","LAYING",-0.98281300056338
17,"tBodyGyro-mean()-X","LAYING",-0.0234756467113239
17,"tBodyGyro-mean()-Y","LAYING",-0.0944580192535211
17,"tBodyGyro-mean()-Z","LAYING",0.111440490309859
17,"tBodyGyro-std()-X","LAYING",-0.975893061830986
17,"tBodyGyro-std()-Y","LAYING",-0.971484336197183
17,"tBodyGyro-std()-Z","LAYING",-0.976200771267606
17,"tBodyGyroJerk-mean()-X","LAYING",-0.102049763957746
17,"tBodyGyroJerk-mean()-Y","LAYING",-0.0361961143943662
17,"tBodyGyroJerk-mean()-Z","LAYING",-0.0604927046338028
17,"tBodyGyroJerk-std()-X","LAYING",-0.980792372112676
17,"tBodyGyroJerk-std()-Y","LAYING",-0.983135596619718
17,"tBodyGyroJerk-std()-Z","LAYING",-0.988221713380282
17,"tBodyAccMag-mean()","LAYING",-0.953021411126761
17,"tBodyAccMag-std()","LAYING",-0.948257993521127
17,"tGravityAccMag-mean()","LAYING",-0.953021411126761
17,"tGravityAccMag-std()","LAYING",-0.948257993521127
17,"tBodyAccJerkMag-mean()","LAYING",-0.981607627887324
17,"tBodyAccJerkMag-std()","LAYING",-0.980126745352113
17,"tBodyGyroMag-mean()","LAYING",-0.960733121690141
17,"tBodyGyroMag-std()","LAYING",-0.959325498732394
17,"tBodyGyroJerkMag-mean()","LAYING",-0.985542411126761
17,"tBodyGyroJerkMag-std()","LAYING",-0.982038121126761
